business_id,business_name,business_address,business_city,business_state,business_postal_code,business_phone_number,business_latitude,business_longitude,analysis_neighborhood,permit_type
83384,Mei's Groceries,1037 STOCKTON ST,San Francisco,CA,,,37.79553600000100,-122.4084870000020,Chinatown,H03 - RETAIL MKTS W/O PREP (UNDER 5001)
83391,THE POP NATION,2268 WESTBOROUGH BLVD STE 302-329,San Francisco,CA,,,37.64465798979800,-122.4526879761610,,H75 - MOBILE FOOD FACILITY CLASS 1
83393,THE POP NATION,2268 WESTBOROUGH BLVD STE 302-329,San Francisco,CA,,,37.64465798979800,-122.4526879761610,,H75 - MOBILE FOOD FACILITY CLASS 1
83409,COURTYARD SAN FRANCISCO UNION SQUARE,761   POST ST,San Francisco,CA,,,37.78726500000100,-122.4142650000020,Tenderloin,"H25R - RESTAURANT 1,000 - 2,000 SQFT"
83424,BUND SHANGHAI RESTAURANT,640 JACKSON ST,San Francisco,CA,,,37.79637300000100,-122.4059940000020,Chinatown,"H26 - RESTAURANT OVER 2,000 SQFT"
83429,SAN FRANCISCO MARRIOTT UNION SQUARE,480   SUTTER ST,San Francisco,CA,,,37.78938900000100,-122.4082890000020,Financial District/South Beach,"H24R - RESTAURANT UNDER 1,000 SQFT"
83436,SAN FRANCISCO MARRIOTT UNION SQUARE,480   SUTTER ST,San Francisco,CA,,,37.78938900000100,-122.4082890000020,Financial District/South Beach,"H26R - RESTAURANT OVER 2,000 SQFT"
83439,SAN FRANCISCO MARRIOTT UNION SQUARE,480   SUTTER ST,San Francisco,CA,,,37.78938900000100,-122.4082890000020,Financial District/South Beach,"H26R - RESTAURANT OVER 2,000 SQFT"
83449,LOU'S CAFE,100 PINE ST,San Francisco,CA,,,37.79264700000100,-122.3989830000020,Financial District/South Beach,"H24 - RESTAURANT UNDER 1,000 SQFT"
83472,THE SPICE JAR,2500 BRYANT ST,San Francisco,CA,,,37.75426200000100,-122.4096030000020,Mission,"H24 - RESTAURANT UNDER 1,000 SQFT"
83474,THE FUDGERY INC,THE EMBARCADERO & BEACH ST,San Francisco,CA,,,37.80811800000100,-122.4090630000020,North Beach,H07 - RETAIL MKTS W/FOOD PREP (UNDER 5001)
83476,KIO RAMEN,3528   BALBOA ST,San Francisco,CA,,,37.77597900000100,-122.4968175000020,Outer Richmond,"H24 - RESTAURANT UNDER 1,000 SQFT"
83497,PETIT CRENN,609 HAYES ST,San Francisco,CA,,,37.77626700000100,-122.4265050000020,Hayes Valley,"H25 - RESTAURANT 1,000 - 2,000 SQFT"
83515,HORSEFEATHER,528   DIVISADERO ST,San Francisco,CA,,,37.77450300000100,-122.4373725000020,Hayes Valley,"H25 - RESTAURANT 1,000 - 2,000 SQFT"
83520,THE PLANT CAFE ORGANIC,2335   3RD ST,San Francisco,CA,,,37.75924800000100,-122.3879355000020,Potrero Hill,"H26R - RESTAURANT OVER 2,000 SQFT"
83553,B ON THE GO LLC,2794 CALIFORNIA ST,San Francisco,CA,,,37.78823700000100,-122.4403020000020,Pacific Heights,"H25 - RESTAURANT 1,000 - 2,000 SQFT"
835565,SWEET JOANNAS CAFE,101 HOWARD ST,San Francisco,CA,,,37.79088300000100,-122.3925345000020,Financial District/South Beach,"H25 - RESTAURANT 1,000 - 2,000 SQFT"
83575,THE ITALIAN HOMEMADE COMPANY MARINA,1919 UNION ST,San Francisco,CA,,,37.79743500000100,-122.4309870000020,Marina,"H26 - RESTAURANT OVER 2,000 SQFT"
83588,BEI FANG STYLE,2218 IRVING ST,San Francisco,CA,,,37.76361300000100,-122.4818100000020,Sunset/Parkside,"H24 - RESTAURANT UNDER 1,000 SQFT"
83596,WHITECHAPEL,600 POLK ST,San Francisco,CA,,,37.78242300000100,-122.4187785000020,Tenderloin,"H26 - RESTAURANT OVER 2,000 SQFT"
83610,NUCHA,270 NOE ST,San Francisco,CA,,,37.76468400000100,-122.4334710000020,Castro/Upper Market,H34 - PUSHCARTS (RETAIL FOOD VEHICLE)
83627,JT MARKET,401 -A JUDAH ST,San Francisco,CA,,,37.76210900639400,-122.4662868417080,Inner Sunset,H07 - RETAIL MKTS W/FOOD PREP (UNDER 5001)
83633,AS QUOTED INC,3613   SACRAMENTO ST,San Francisco,CA,,,37.78729200000100,-122.4522000000020,Presidio Heights,"H26R - RESTAURANT OVER 2,000 SQFT"
83636,SAM'S CHOWDER MOBILE,1 GOLDEN GATE PARK,San Francisco,CA,,,37.78221724056700,-122.4104218906700,Tenderloin,H79 - MOBILE FOOD FACILITY CLASS 5
83643,BURMA LOVE,211 VALENCIA ST,San Francisco,CA,,,37.76962500000100,-122.4220725000020,Mission,"H26 - RESTAURANT OVER 2,000 SQFT"
83644,A DESI CAFE,1501 NORIEGA ST,San Francisco,CA,,,37.75387500000100,-122.4798615000020,Sunset/Parkside,"H24 - RESTAURANT UNDER 1,000 SQFT"
83655,BELLISSIMO PIZZA,920   SUTTER ST,San Francisco,CA,,,37.78846200000100,-122.4155295000020,Nob Hill,"H24 - RESTAURANT UNDER 1,000 SQFT"
8366,WATERFRONT RESTAURANT THE,PIER 09,San Francisco,CA,,,37.79502093151400,-122.3963947501810,Financial District/South Beach,"H26 - RESTAURANT OVER 2,000 SQFT"
83664,THE BARREL ROOM,415 SANSOME ST,San Francisco,CA,,,37.79426700000100,-122.4016605000020,Chinatown,H86 - BARS/TAVERNS W/O FOOD PREP
83711,PHIL'Z COFFEE,5 EMBARCADERO CTR,San Francisco,CA,,,37.79434298062400,-122.3958180204010,Financial District/South Beach,"H26 - RESTAURANT OVER 2,000 SQFT"
83744,LA FROMAGERIE,101   MONTGOMERY ST,San Francisco,CA,,,37.79042400000100,-122.4024210000020,Financial District/South Beach,"H24 - RESTAURANT UNDER 1,000 SQFT"
83776,VALMAR SUPER MARKET,16 VALENCIA ST,San Francisco,CA,,,37.77187500000100,-122.4228780000020,Mission,H03R - RETAIL MKTS W/O PREP (UNDER 5001)
83799,LUNG FUNG BAKERY,1823 CLEMENT ST,San Francisco,CA,,,37.78205400000100,-122.4788445000020,Outer Richmond,H88 - RETAIL BAKERIES WITH FOOD PREP
83804,WISE SONS DELICATESSEN,1520   FILLMORE ST,San Francisco,CA,,,37.78366500000100,-122.4324855000020,Western Addition,"H25 - RESTAURANT 1,000 - 2,000 SQFT"
83808,2227 IRVING SEAFOOD MARKET INC,2227 IRVING ST,San Francisco,CA,,,37.76310900000100,-122.4819450000020,Sunset/Parkside,H07 - RETAIL MKTS W/FOOD PREP (UNDER 5001)
83820,Dai Lee Food Inc,878 WASHINGTON ST,San Francisco,CA,,,37.79522100000100,-122.4076995000020,Chinatown,H03 - RETAIL MKTS W/O PREP (UNDER 5001)
83827,MAHALO!,1376 9TH AVE,San Francisco,CA,,,37.76267700000100,-122.4658980000020,Inner Sunset,"H24 - RESTAURANT UNDER 1,000 SQFT"
83843,ANNIES HOT DOGS,1330   25TH ST,San Francisco,CA,,,37.75278600000100,-122.3919945000020,Potrero Hill,H33R - COMMISSARIES
83889,EARTHBAR - MARKET,747 MARKET ST,San Francisco,CA,,,37.78666200000100,-122.4044055000020,Financial District/South Beach,"H25 - RESTAURANT 1,000 - 2,000 SQFT"
83927,PROPER FOOD,350 CALIFORNIA ST,San Francisco,CA,,,37.79324100000100,-122.4008190000020,Financial District/South Beach,H28 - TAKE-OUTS
83931,STARLIGHT MARKET,402 ELLIS ST,San Francisco,CA,,,37.78493400000100,-122.4130770000020,Tenderloin,H03R - RETAIL MKTS W/O PREP (UNDER 5001)
83945,Z CIOCCOLATO,474 COLUMBUS AVE,San Francisco,CA,,,37.79937900000100,-122.4086175000020,North Beach,H07 - RETAIL MKTS W/FOOD PREP (UNDER 5001)
83953,TWIN PEAKS PIZZA AND PASTA,1681   CHURCH ST,San Francisco,CA,,,37.74398400000100,-122.4263925000020,Noe Valley,"H24 - RESTAURANT UNDER 1,000 SQFT"
83968,MOSCONE WEST LOBBY 1,800 HOWARD ST,San Francisco,CA,,,37.78326000000100,-122.4032985000020,South of Market,H36 - STADIUM CONCESSIONS (PERM)
83969,MOSCONE WEST LOBBY 2,800 HOWARD ST,San Francisco,CA,,,37.78326000000100,-122.4032985000020,South of Market,H36 - STADIUM CONCESSIONS (PERM)
83971,MOSCONE NORTH LOWER LOBBY,747 HOWARD ST,San Francisco,CA,,,37.78392600000100,-122.4012645000020,South of Market,H36 - STADIUM CONCESSIONS (PERM)
83972,MOSCONE WEST LOBBY 3,800 HOWARD ST,San Francisco,CA,,,37.78326000000100,-122.4032985000020,South of Market,H36 - STADIUM CONCESSIONS (PERM)
83994,IZA RAMEN,237 FILMORE ST,San Francisco,CA,,,37.77175201525400,-122.4304196637270,Hayes Valley,"H25 - RESTAURANT 1,000 - 2,000 SQFT"
84032,CHINA LIVE,644   BROADWAY ST,San Francisco,CA,,,37.79776733938400,-122.4077650157020,Chinatown,"H26 - RESTAURANT OVER 2,000 SQFT"
84035,Precita Market,35 PRECITA AVE,San Francisco,CA,,,37.74684600000100,-122.4183240000020,Bernal Heights,H03 - RETAIL MKTS W/O PREP (UNDER 5001)
84038,DELAROSA,37 YERBA BUENA LN,San Francisco,CA,,,37.78540200000100,-122.4044055000020,Financial District/South Beach,"H26 - RESTAURANT OVER 2,000 SQFT"
84109,REGALITO ROSTICERIA,3481 18TH ST,San Francisco,CA,,,37.76153400000100,-122.4211095000020,Mission,"H24 - RESTAURANT UNDER 1,000 SQFT"
84124,BARCHA,28   FREMONT ST,San Francisco,CA,,,37.79100900000100,-122.3976870000020,Financial District/South Beach,"H26R - RESTAURANT OVER 2,000 SQFT"
84159,GOLDEN MARKET,2899 MISSION ST,San Francisco,CA,,,37.75079700000100,-122.4180540000020,Mission,H03 - RETAIL MKTS W/O PREP (UNDER 5001)
84165,CUP A JOE COFFEHAUS,896 SUTTER ST,San Francisco,CA,,,37.78853400000100,-122.4150210000020,Nob Hill,"H24 - RESTAURANT UNDER 1,000 SQFT"
84171,LATTE EXPRESS #5,646 KEARNY ST,San Francisco,CA,,,37.79424000000100,-122.4045630000020,Chinatown,"H24 - RESTAURANT UNDER 1,000 SQFT"
84196,THE BAGEL BAKERY CAFE,151   TOWNSEND ST,San Francisco,CA,,,37.77925500000100,-122.3913825000020,Mission Bay,"H25R - RESTAURANT 1,000 - 2,000 SQFT"
84205,COMMON SAGE,1552 POLK ST,San Francisco,CA,,,37.79136000000100,-122.4205920000020,Nob Hill,H07 - RETAIL MKTS W/FOOD PREP (UNDER 5001)
84321,AN JAPANESE RESTAURANT,22   PEACE PLAZA 510,San Francisco,CA,,,37.78520716716800,-122.4291931662840,Japantown,"H24R - RESTAURANT UNDER 1,000 SQFT"
84371,CVS/PHARMACY #10330,3600   GEARY BLVD,San Francisco,CA,,,37.78161300000100,-122.4581490000020,Presidio Heights,H04 - RETAIL MKTS W/O PREP (5001 - 10000)
84393,SF FOOD MARKET,4614 3RD ST,San Francisco,CA,,,37.73627100000100,-122.3905635000020,Bayview Hunters Point,"H25 - RESTAURANT 1,000 - 2,000 SQFT"
84418,DONG HING LLC,1210   STOCKTON ST,San Francisco,CA,,,37.79695800000100,-122.4082665000020,Chinatown,H07 - RETAIL MKTS W/FOOD PREP (UNDER 5001)
84420,SF HOP HING LLC,1211   STOCKTON ST,San Francisco,CA,,,37.79693100000100,-122.4087480000020,Chinatown,H03R - RETAIL MKTS W/O PREP (UNDER 5001)
84446,GREEN ROOM,401 VAN NESS AVE,San Francisco,CA,,,37.77947100000100,-122.4205245000020,Hayes Valley,"H26 - RESTAURANT OVER 2,000 SQFT"
8447,ECLIPSE CAFE,5   EMBARCADERO CTR,San Francisco,CA,,,37.79434298062400,-122.3958180204010,Financial District/South Beach,"H26 - RESTAURANT OVER 2,000 SQFT"
84510,MR TIPPLE'S RECORDING STUDIO,39 FELL ST,San Francisco,CA,,,37.77617700000100,-122.4185895000020,Tenderloin,"H26 - RESTAURANT OVER 2,000 SQFT"
84533,PEDRITOS,3254 23RD ST,San Francisco,CA,,,37.75401900000100,-122.4177885000020,Mission,H07 - RETAIL MKTS W/FOOD PREP (UNDER 5001)
84541,PHIL'Z COFFEE,300 FOLSOM ST,San Francisco,CA,,,37.78869600000100,-122.3930700000020,Financial District/South Beach,"H26 - RESTAURANT OVER 2,000 SQFT"
84543,MI YUCATAN,2845   MISSION ST,San Francisco,CA,,,37.75151700000100,-122.4180405000020,Mission,"H25 - RESTAURANT 1,000 - 2,000 SQFT"
84547,NEW FRUIT GARDEN LLC,1216 STOCKTON ST,San Francisco,CA,,,37.79702100000100,-122.4082710000020,Chinatown,H07 - RETAIL MKTS W/FOOD PREP (UNDER 5001)
84548,GUS'S COMMUNITY MARKET LLC,2111 HARRISON ST,San Francisco,CA,,,37.76400000000100,-122.4128205000020,Mission,H81 - SUPERMARKETS W/4+ FOOD PREP
84615,SUPER PAN,5344   GEARY BLVD,San Francisco,CA,,,37.78069500000100,-122.4770085000020,Outer Richmond,"H25R - RESTAURANT 1,000 - 2,000 SQFT"
84629,WEST PORTAL CLUB HOUSE,131 LENOX WAY,San Francisco,CA,,,37.74160800000100,-122.4652590000020,West of Twin Peaks,H23 - FOOD PREP AND SERVICE (FEE EXEMPT)
84656,KAIJU EATS INC,3409   GEARY BLVD,San Francisco,CA,,,37.78110900000100,-122.4555480000020,Lone Mountain/USF,"H25 - RESTAURANT 1,000 - 2,000 SQFT"
84657,GRUBSTAKE,1525 PINE ST,San Francisco,CA,,,37.78932600000100,-122.4208395000020,Nob Hill,"H25 - RESTAURANT 1,000 - 2,000 SQFT"
84711,THAINERY,380   BUSH ST,San Francisco,CA,,,37.79099100000100,-122.4038610000020,Financial District/South Beach,"H24 - RESTAURANT UNDER 1,000 SQFT"
84716,STARBUCKS COFFEE #25428,1375   3RD ST,San Francisco,CA,,,37.77147000000100,-122.3892720000020,Mission Bay,"H26 - RESTAURANT OVER 2,000 SQFT"
84735,HIPPIE THAI STREET FOOD,1418 HAIGHT ST,San Francisco,CA,,,37.77040800000100,-122.4457110000020,Haight Ashbury,"H25 - RESTAURANT 1,000 - 2,000 SQFT"
84749,CRAFTSMAN AND WOLVES THE DEN,1598   YOSEMITE AVE,San Francisco,CA,,,37.72655100000100,-122.3906445000020,Bayview Hunters Point,"H24R - RESTAURANT UNDER 1,000 SQFT"
84755,CULTIVAR SAN FRANCISCO,2379 CHESTNUT STREET ST,San Francisco,CA,,,37.80000805718100,-122.4424452931610,Marina,"H24 - RESTAURANT UNDER 1,000 SQFT"
84759,HANG AH TEA ROOM,1 PAGODA PL,San Francisco,CA,,,37.79336700000100,-122.4073710000020,Chinatown,"H26 - RESTAURANT OVER 2,000 SQFT"
84769,THE BAR ON DOLORES,1600   DOLORES ST,San Francisco,CA,,,37.74367800000100,-122.4247230000020,Noe Valley,H86 - BARS/TAVERNS W/O FOOD PREP
84772,J & L VEGI SUPERMARKET INC,1215   STOCKTON ST,San Francisco,CA,,,37.79693100000100,-122.4087480000020,Chinatown,H07 - RETAIL MKTS W/FOOD PREP (UNDER 5001)
84773,HA-RA CLUB,875 GEARY ST,San Francisco,CA,,,37.78597800000100,-122.4176130000020,Tenderloin,H86 - BARS/TAVERNS W/O FOOD PREP
84843,CAFE REVEILLE,610   LONG BRIDGE ST,San Francisco,CA,,,37.77354900000100,-122.3920395000020,Mission Bay,"H26 - RESTAURANT OVER 2,000 SQFT"
84856,WASHINGTON SQUARE INN,1660   STOCKTON ST,San Francisco,CA,,,37.80126900000100,-122.4091170000020,North Beach,"H24 - RESTAURANT UNDER 1,000 SQFT"
84863,THE BLUE LIGHT,1979 UNION ST,San Francisco,CA,,,37.79734500000100,-122.4316530000020,Marina,"H26 - RESTAURANT OVER 2,000 SQFT"
84865,MISTER JIU'S,28 WAVERLY PL,San Francisco,CA,,,37.79360586359500,-122.4066788485920,Chinatown,"H26R - RESTAURANT OVER 2,000 SQFT"
84887,SILVER MARKET INC,2501   SAN BRUNO AVE,San Francisco,CA,,,37.73028600000100,-122.4044280000020,Portola,H07R - RETAIL MKTS W/FOOD PREP (UNDER 5001)
84888,CHRISTOPHER ELBOW CHOCOLATES,401 HAYES ST,San Francisco,CA,,,37.77672600000100,-122.4231435000020,Hayes Valley,H07 - RETAIL MKTS W/FOOD PREP (UNDER 5001)
84889,WIN GARDEN,2794   DIAMOND ST,San Francisco,CA,,,37.73471400000100,-122.4340470000020,Glen Park,"H25R - RESTAURANT 1,000 - 2,000 SQFT"
84892,DENNY'S RESTAURANT,816 MISSION ST,San Francisco,CA,,,37.78430400000100,-122.4050985000020,South of Market,"H26 - RESTAURANT OVER 2,000 SQFT"
84910,AFC SUSHI @ GUS' COMMUNITY MARKET,2111 HARRISON ST,San Francisco,CA,,,37.76400000000100,-122.4128205000020,Mission,"H24 - RESTAURANT UNDER 1,000 SQFT"
84911,FIORELLA,2339   CLEMENT ST,San Francisco,CA,,,37.78179300000100,-122.4845100000020,Outer Richmond,"H25R - RESTAURANT 1,000 - 2,000 SQFT"
84921,MISSION FOODHALL,3100 16TH ST,San Francisco,CA,,,37.76501700000100,-122.4221535000020,Mission,H07R - RETAIL MKTS W/FOOD PREP (UNDER 5001)
84922,TACO BELL CANTINA #31685,710 3RD ST,San Francisco,CA,,,37.77871469340600,-122.3926319883000,Mission Bay,"H25 - RESTAURANT 1,000 - 2,000 SQFT"
84961,DEL POPOLO,855 BUSH ST,San Francisco,CA,,,37.78956000000100,-122.4113400000020,Nob Hill,"H26 - RESTAURANT OVER 2,000 SQFT"
84982,PA'INA RESTAURANT AND LOUNGE,1865   POST ST,San Francisco,CA,,,37.78492500000100,-122.4323055000020,Japantown,"H26 - RESTAURANT OVER 2,000 SQFT"
85005,BEBER,244 CLEMENT ST,San Francisco,CA,,,37.78332300000100,-122.4618165000020,Inner Richmond,H34 - PUSHCARTS (RETAIL FOOD VEHICLE)
85049,AUNTY VICKY'S,431 2ND ST,San Francisco,CA,,,37.78391995145600,-122.3946309155010,Financial District/South Beach,H79 - MOBILE FOOD FACILITY CLASS 5
85051,BLUE BOTTLE COFFEE,THE EMBARCADERO & MARKET ST,San Francisco,CA,,,37.79493499444600,-122.3942650213810,Financial District/South Beach,H28 - TAKE-OUTS
85097,ALIMENTO,507 COLUMBUS AVE,San Francisco,CA,,,37.79964000000100,-122.4094545000020,Chinatown,H07 - RETAIL MKTS W/FOOD PREP (UNDER 5001)
85157,LA BOULANGERIE DE SAN FRANCISCO,1000   COLE ST,San Francisco,CA,,,37.76477400000100,-122.4494685000020,Haight Ashbury,"H26 - RESTAURANT OVER 2,000 SQFT"
85158,LA BOULANGERIE DE SAN FRANCISCO,2325   PINE ST,San Francisco,CA,,,37.78778700000100,-122.4340740000020,Pacific Heights,"H24 - RESTAURANT UNDER 1,000 SQFT"
85159,LA BOULANGERIE DE SAN FRANCISCO,3898 24TH ST,San Francisco,CA,,,37.75181400000100,-122.4293940000020,Noe Valley,"H26 - RESTAURANT OVER 2,000 SQFT"
85164,LA BOULANGERIE DE SAN FRANCISCO,500 HAYES ST,San Francisco,CA,,,37.77682500000100,-122.4249255000020,Hayes Valley,"H25 - RESTAURANT 1,000 - 2,000 SQFT"
85221,NEW UPPER TERRACE MARKET,4499 17TH ST,San Francisco,CA,,,37.76169600000100,-122.4452385000020,Castro/Upper Market,H07 - RETAIL MKTS W/FOOD PREP (UNDER 5001)
85279,NOJO,231 FRANKLIN ST 0,San Francisco,CA,,,37.77671155591600,-122.4213006397060,Hayes Valley,"H25 - RESTAURANT 1,000 - 2,000 SQFT"
85295,HAPPY FAMILY GOURMET INC,1042   TARAVAL ST,San Francisco,CA,,,37.74322800000100,-122.4774180000020,Sunset/Parkside,"H24R - RESTAURANT UNDER 1,000 SQFT"
85299,PICCOLO FORNO,725   COLUMBUS AVE,San Francisco,CA,,,37.80136800000100,-122.4120465000020,Chinatown,"H24 - RESTAURANT UNDER 1,000 SQFT"
85324,PROPER FOOD,1   MARKET ST,San Francisco,CA,,,37.79398800000100,-122.3950005000020,Financial District/South Beach,"H24R - RESTAURANT UNDER 1,000 SQFT"
85327,SAN FRANCISCO HIGH SCHOOL OF THE ARTS,1950 PAGE ST,San Francisco,CA,,,37.77048000000100,-122.4530145000020,Haight Ashbury,H91 - SCHOOL CAFETERIAS (PRIVATE W/FOOD PREP)
85352,PACIFIC COCKTAIL HAVEN,550 SUTTER ST,San Francisco,CA,,,37.78938900000100,-122.4096030000020,Nob Hill,H86 - BARS/TAVERNS W/O FOOD PREP
85363,MIYABIYA SUSHI AND GRILL,115   CYRIL MAGNIN ST,San Francisco,CA,,,37.78566300000100,-122.4089370000020,Tenderloin,"H26 - RESTAURANT OVER 2,000 SQFT"
85399,AIRBNB INC,888 BRANNAN ST,San Francisco,CA,,,37.77201900000100,-122.4052065000020,South of Market,H84 - EMPLOYEE CAFETERIAS W/FOOD PREP
85495,3RD COUSIN,919 CORTLAND AVE,San Francisco,CA,,,37.73913300000100,-122.4136800000020,Bernal Heights,"H25 - RESTAURANT 1,000 - 2,000 SQFT"
85500,Y & Y VIETNAMESE RESTAURANT INC,914   CLEMENT ST,San Francisco,CA,,,37.78285500000100,-122.4690525000020,Inner Richmond,"H25R - RESTAURANT 1,000 - 2,000 SQFT"
85501,CONNECTICUT YANKEE,100 CONNECTICUT ST,San Francisco,CA,,,37.76487300000100,-122.3978715000020,Potrero Hill,"H25 - RESTAURANT 1,000 - 2,000 SQFT"
85506,LADLE & LEAF,2   KORET WAY,San Francisco,CA,,,37.76223921235000,-122.4595635403920,Inner Sunset,"H24 - RESTAURANT UNDER 1,000 SQFT"
85525,THE TREASURY,115 SANSOME ST,San Francisco,CA,,,37.79143200000100,-122.4010530000020,Financial District/South Beach,H87 - BARS/TAVERNS W/FOOD PREP
85526,TURNER'S KITCHEN,3505 B 17TH ST,San Francisco,CA,,,37.76313338531900,-122.4241656866260,Mission,"H24 - RESTAURANT UNDER 1,000 SQFT"
85533,NOE VALLEY WINE & SPIRITS,3821 24TH ST,San Francisco,CA,,,37.75142700000100,-122.4279540000020,Noe Valley,H07 - RETAIL MKTS W/FOOD PREP (UNDER 5001)
85541,AFC SUSHI @ SAFEWAY #785,850 LA PLAYA ST,San Francisco,CA,,,37.77231396703000,-122.5099446033880,Outer Richmond,H28 - TAKE-OUTS
85562,YING HUI CHINESE RESTAURANT,5125 MISSION ST,San Francisco,CA,,,37.71673200000100,-122.4404775000020,Excelsior,"H25 - RESTAURANT 1,000 - 2,000 SQFT"
85583,BINIS KITCHEN LLC,1 POST ST,San Francisco,CA,,,37.78878600000100,-122.4025875000020,Financial District/South Beach,H28 - TAKE-OUTS
85594,THE PEARL,601   19TH ST,San Francisco,CA,,,37.76152500000100,-122.3889795000020,Potrero Hill,"H26 - RESTAURANT OVER 2,000 SQFT"
85601,FOGO DE CHAO,201 3RD ST,San Francisco,CA,,,37.78505100000100,-122.3998290000020,Financial District/South Beach,"H26 - RESTAURANT OVER 2,000 SQFT"
85622,NEW RAINBOW HOUSE LLC,1014 STOCKTON ST,San Francisco,CA,,,37.79523000000100,-122.4079200000020,Chinatown,H03 - RETAIL MKTS W/O PREP (UNDER 5001)
85661,K&L WINE MERCHANTS,855   HARRISON ST,San Francisco,CA,,,37.77972300000100,-122.4005535000020,South of Market,H06 - RETAIL MKTS W/O PREP (OVER 20000)
85670,HOT COOKIE,407 CASTRO,San Francisco,CA,,,37.76249395568900,-122.4351329976130,Castro/Upper Market,"H24 - RESTAURANT UNDER 1,000 SQFT"
85683,CHICO'S PIZZA,468   ELLIS ST,San Francisco,CA,,,37.78497900000100,-122.4141525000020,Tenderloin,"H25 - RESTAURANT 1,000 - 2,000 SQFT"
85696,QUICKLY,2116 IRVING ST,San Francisco,CA,,,37.76357700000100,-122.4806895000020,Sunset/Parkside,"H24 - RESTAURANT UNDER 1,000 SQFT"
85709,WOKITCHEN,407 OLD COUNTY RD,San Francisco,CA,,,37.68522788969300,-122.4008488998500,,H79 - MOBILE FOOD FACILITY CLASS 5
85714,SK&L TRADING LLC,1101 STOCKTON ST,San Francisco,CA,,,37.79590500000100,-122.4084915000020,Chinatown,H07 - RETAIL MKTS W/FOOD PREP (UNDER 5001)
85739,KAWASHIMA'S KITCHEN,5800 3RD ST,San Francisco,CA,,,37.72541700000100,-122.3947035000020,Bayview Hunters Point,H30 - CATERING FACILITIES
85787,HD RICE NOODLES,1395 NORIEGA ST,San Francisco,CA,,,37.75395600000100,-122.4783405000020,Sunset/Parkside,"H25 - RESTAURANT 1,000 - 2,000 SQFT"
85796,DJ SUSHI INC,450   BROADWAY ST,San Francisco,CA,,,37.79813159636600,-122.4048112497810,North Beach,"H25R - RESTAURANT 1,000 - 2,000 SQFT"
85809,BOBA GUYS,8 OCTAVIA ST,San Francisco,CA,,,37.77184378032500,-122.4236731694130,Hayes Valley,"H25 - RESTAURANT 1,000 - 2,000 SQFT"
85816,HOT ZUSHI,531 HAIGHT ST,San Francisco,CA,,,37.77184800000100,-122.4309465000020,Hayes Valley,"H25 - RESTAURANT 1,000 - 2,000 SQFT"
85835,NEW WORLD MARKET,5641   GEARY BLVD,San Francisco,CA,,,37.78000200000100,-122.4799965000020,Outer Richmond,H28R - TAKE-OUTS
85856,ALLSTARS CAFE,98 9TH ST,San Francisco,CA,,,37.77628500000100,-122.4150840000020,South of Market,"H25 - RESTAURANT 1,000 - 2,000 SQFT"
85925,NORIEGA MARKET,2444   NORIEGA ST,San Francisco,CA,,,37.75390200000100,-122.4901980000020,Sunset/Parkside,H07R - RETAIL MKTS W/FOOD PREP (UNDER 5001)
85933,FAIRMONT SAN FRANCISCO,950 MASON ST,San Francisco,CA,,,37.79217900000100,-122.4106830000020,Nob Hill,"H26 - RESTAURANT OVER 2,000 SQFT"
85935,FAIRMONT SAN FRANCISCO,950 MASON ST,San Francisco,CA,,,37.79217900000100,-122.4106830000020,Nob Hill,"H26 - RESTAURANT OVER 2,000 SQFT"
85937,TONGA ROOM & HURRICANE BAR,950 MASON ST,San Francisco,CA,,,37.79217900000100,-122.4106830000020,Nob Hill,"H26 - RESTAURANT OVER 2,000 SQFT"
85953,WESBURGER N' MORE,2240 MISSION ST,San Francisco,CA,,,37.76112900000100,-122.4195885000020,Mission,"H26 - RESTAURANT OVER 2,000 SQFT"
85955,INDIA CLAY OVEN RESTAURANT AND BAR,2436 CLEMENT ST,San Francisco,CA,,,37.78224300000100,-122.4855765000020,Outer Richmond,"H26 - RESTAURANT OVER 2,000 SQFT"
85964,BA @ ADOBE SF,601   TOWNSEND ST BASEMENT,San Francisco,CA,,,37.77135300000100,-122.4020115000020,Mission Bay,H85R - EMPLOYEE CAFETERIA LIMITED FOOD PREP
85986,PRONTO PIZZA,798 EDDY ST,San Francisco,CA,,,37.78308900000100,-122.4204570000020,Tenderloin,"H25 - RESTAURANT 1,000 - 2,000 SQFT"
86071,THE CASTRO FOUNTAIN,554 CASTRO ST,San Francisco,CA,,,37.76000400000100,-122.4352935000020,Castro/Upper Market,"H25 - RESTAURANT 1,000 - 2,000 SQFT"
86073,GINZA JAPANESE RESTAURANT,1793   HAIGHT ST,San Francisco,CA,,,37.76919300000100,-122.4515520000020,Haight Ashbury,"H25 - RESTAURANT 1,000 - 2,000 SQFT"
86076,WON KOK RESTAURANT,700 MONTEREY BLVD,San Francisco,CA,,,37.73181600000100,-122.4513090000020,West of Twin Peaks,"H26 - RESTAURANT OVER 2,000 SQFT"
86110,FLATIRON WINES SF INC,2 NEW MONTGOMERY ST SPC A,San Francisco,CA,,,37.78841700000100,-122.4019620000020,Financial District/South Beach,H87 - BARS/TAVERNS W/FOOD PREP
86111,LOCAL TAP,600   3RD ST,San Francisco,CA,,,37.77983100000100,-122.3943705000020,South of Market,"H25 - RESTAURANT 1,000 - 2,000 SQFT"
